player_id,season,season_type,passing_yards,passing_tds,interceptions,attempts,completions,rushing_yards,rushing_tds,carries,receiving_yards,receiving_tds,receptions,targets,games,fantasy_points_ppr,playoff_passing_yards,playoff_passing_tds,playoff_interceptions,playoff_rushing_yards,playoff_rushing_tds,playoff_receiving_yards,playoff_receiving_tds,playoff_receptions,playoff_targets,playoff_games,playoff_fantasy_points,made_playoffs,passing_yards_adj,passing_tds_adj,interceptions_adj,attempts_adj,completions_adj,rushing_yards_adj,rushing_tds_adj,carries_adj,receiving_yards_adj,receiving_tds_adj,receptions_adj,targets_adj,fantasy_points_ppr_adj,passing_yards_pg,passing_tds_pg,interceptions_pg,attempts_pg,completions_pg,rushing_yards_pg,rushing_tds_pg,carries_pg,receiving_yards_pg,receiving_tds_pg,receptions_pg,targets_pg,fantasy_points_ppr_pg,games_played_pct,player_name,age,draft_number,years_exp,seasons,career_games,career_playoffs,career_playoff_games,career_playoff_passing_yards,career_playoff_rushing_yards,career_playoff_receiving_yards,career_playoff_passing_tds,career_playoff_rushing_tds,career_playoff_receiving_tds,career_playoff_receptions,peak_passing_yards,peak_passing_tds,peak_rushing_yards,peak_rushing_tds,peak_receiving_yards,peak_receiving_tds,peak_receptions,peak_targets,peak_passing_yards_adj,peak_passing_tds_adj,peak_rushing_yards_adj,peak_rushing_tds_adj,peak_receiving_yards_adj,peak_receiving_tds_adj,peak_receptions_adj,best_passing_yards_pg,best_passing_tds_pg,best_rushing_yards_pg,best_rushing_tds_pg,best_receiving_yards_pg,best_receiving_tds_pg,best_receptions_pg,avg_passing_yards_pg,avg_rushing_yards_pg,avg_receiving_yards_pg,avg_receptions_pg,avg_games_played_pct,min_games_played_pct,age_bucket,gsis_id,player,team,year_signed,years,fa_year,apy,total_value,total_guaranteed,guarantee_pct,draft_round,draft_overall,draft_year,inflated_apy,position
00-0033553,2024,REG,0.0,0,0.0,0,0,1094.0,8,236,414.0,1,47,55,16,253.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1094.0,8.0,236.0,414.0,1.0,47.0,55.0,253.8,0.0,0.0,0.0,0.0,0.0,68.375,0.5,14.75,25.875,0.0625,2.9375,3.4375,15.8625,0.9411764705882353,James Conner,29.0,105.0,7,4,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1094.0,15,414.0,3,47,58,0.0,0.0,1094.0,15.0,414.0,3.0,47.0,0.0,0.0,80.0,1.0,25.875,0.2,3.5384615384615383,0.0,64.66554487179488,21.661057692307693,2.7548878205128204,0.838235294117647,0.7647058823529411,prime,00-0033553,James Conner,Cardinals,2026,1.0,2027.0,3000000.0,3000000.0,2100000.0,0.7000000000000001,3.0,105.0,2017.0,3.0,RB
00-0033555,2024,REG,0.0,0,0.0,0,0,0.0,0,0,378.0,5,31,50,16,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,5.0,31.0,50.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.625,0.3125,1.9375,3.125,6.175,0.9411764705882353,Mack Hollins,30.0,118.0,7,4,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,40.0,0,690.0,5,57,94,4.0,0.0,40.0,0.0,690.0,5.0,57.0,0.23529411764705882,0.0,2.3529411764705883,0.0,40.588235294117645,0.3125,3.3529411764705883,0.058823529411764705,0.5882352941176471,27.31399258421317,2.0918410633484164,0.8088235294117647,0.5294117647058824,late_prime,00-0033555,Mack Hollins,Patriots,2025,2.0,2027.0,4200000.0,8400000.0,3500000.0,0.41666666666666663,4.0,118.0,2017.0,4.530946,WR
00-0033576,2024,REG,0.0,0,0.0,0,0,0.0,0,0,97.0,1,11,14,8,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.125,2.125,23.375,29.75,56.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125,0.125,1.375,1.75,3.3375,0.47058823529411764,Eric Saubert,30.0,174.0,7,4,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,148.0,1,15,24,0.0,0.0,0.0,0.0,228.72727272727272,2.4285714285714284,23.375,0.0,0.0,0.0,0.0,13.454545454545455,0.14285714285714285,1.375,0.0,0.0,9.073457792207792,1.2203733766233766,0.42647058823529416,0.17647058823529413,late_prime,00-0033576,Eric Saubert,Seahawks,2025,1.0,2026.0,2500000.0,2500000.0,788888.0,0.31555520000000004,5.0,174.0,2017.0,2.696991,TE
00-0033589,2024,REG,0.0,0,0.0,0,0,0.0,0,1,351.0,3,32,57,14,85.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351.0,3.0,32.0,57.0,85.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,25.071428571428573,0.21428571428571427,2.2857142857142856,4.071428571428571,6.078571428571429,0.8235294117647058,David Moore,29.0,226.0,7,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,351.0,3,32,57,0.0,0.0,0.0,0.0,351.0,3.0,32.0,0.0,0.0,0.0,0.0,25.071428571428573,0.21428571428571427,2.2857142857142856,0.0,0.0,13.57936507936508,1.0396825396825398,0.411764705882353,0.058823529411764705,prime,00-0033589,David Moore,Panthers,2026,1.0,2027.0,1487500.0,1487500.0,0.0,0.0,7.0,226.0,2017.0,1.4875,WR
00-0033869,2024,REG,179.0,2,0.0,26,19,1.0,0,17,0.0,0,0,0,8,15.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,380.375,4.25,0.0,55.25,40.375,2.125,0.0,36.125,0.0,0.0,0.0,0.0,32.427499999999995,22.375,0.25,0.0,3.25,2.375,0.125,0.0,2.125,0.0,0.0,0.0,0.0,1.9074999999999998,0.47058823529411764,Mitchell Trubisky,30.0,2.0,7,4,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,4,54.0,2,0.0,0,0,0,3040.5714285714284,13.6,183.6,6.8,0.0,0.0,0.0,178.85714285714286,0.8,10.8,0.4,0.0,0.0,0.0,84.05803571428572,5.288392857142857,0.0,0.0,0.36764705882352944,0.29411764705882354,late_prime,00-0033869,Mitchell Trubisky,Titans,2026,2.0,2028.0,5250000.0,10500000.0,6825000.0,0.65,1.0,2.0,2017.0,5.25,QB
00-0033873,2024,REG,3928.0,26,11.0,581,392,307.0,2,58,2.0,0,1,1,16,283.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3928.0,26.0,11.0,581.0,392.0,307.0,2.0,58.0,2.0,0.0,1.0,1.0,283.02,245.5,1.625,0.6875,36.3125,24.5,19.1875,0.125,3.625,0.125,0.0,0.0625,0.0625,17.68875,0.9411764705882353,Patrick Mahomes,28.0,10.0,7,4,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,41,389.0,4,6.0,0,1,1,5250.0,41.0,389.0,4.0,6.0,0.0,1.0,308.8235294117647,2.411764705882353,24.3125,0.23529411764705882,0.35294117647058826,0.0,0.0625,275.10202205882354,21.74264705882353,0.11948529411764706,0.030330882352941176,0.9705882352941176,0.9411764705882353,prime,00-0033873,Patrick Mahomes,Chiefs,2020,10.0,2030.0,45000000.0,450000000.0,63081905.0,0.14018201111111112,1.0,10.0,2017.0,68.385469,QB
00-0033881,2024,REG,0.0,0,0.0,0,0,0.0,0,0,365.0,1,47,64,9,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4444444444445,1.8888888888888888,88.77777777777777,120.88888888888889,169.05555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.55555555555556,0.1111111111111111,5.222222222222222,7.111111111111111,9.944444444444445,0.5294117647058824,Evan Engram,29.0,23.0,7,4,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0,963.0,4,114,143,0.0,0.0,13.0,0.0,963.0,4.0,114.0,0.0,0.0,0.7647058823529411,0.0,56.64705882352941,0.23529411764705882,6.705882352941177,0.0,0.1411764705882353,42.36535947712419,4.822222222222222,0.8529411764705882,0.5294117647058824,prime,00-0033881,Evan Engram,Broncos,2025,2.0,2027.0,11500000.0,23000000.0,16500000.0,0.717391304347826,1.0,23.0,2017.0,12.40616,TE
00-0033906,2024,REG,0.0,0,0.0,0,0,950.0,6,228,543.0,2,68,89,14,265.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,950.0,6.0,228.0,543.0,2.0,68.0,89.0,265.3,0.0,0.0,0.0,0.0,0.0,67.85714285714286,0.42857142857142855,16.285714285714285,38.785714285714285,0.14285714285714285,4.857142857142857,6.357142857142857,18.95,0.8235294117647058,Alvin Kamara,29.0,67.0,7,4,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,950.0,6,543.0,5,75,89,0.0,0.0,950.0,6.0,543.0,5.0,75.0,0.0,0.0,69.07692307692308,0.42857142857142855,38.785714285714285,0.38461538461538464,5.769230769230769,0.0,62.52967032967033,35.26694139194139,4.51043956043956,0.8088235294117647,0.7647058823529411,prime,00-0033906,Alvin Kamara,Saints,2024,2.0,2026.0,12250000.0,24500000.0,19233333.0,0.7850339999999999,3.0,67.0,2017.0,14.44675,RB
00-0033908,2024,REG,0.0,0,0.0,0,0,10.0,0,2,710.0,6,67,100,12,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,710.0,6.0,67.0,100.0,175.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,59.166666666666664,0.5,5.583333333333333,8.333333333333334,14.583333333333334,0.7058823529411765,Cooper Kupp,31.0,69.0,7,4,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1,1947.0,16,145,191,0.0,0.0,98.22222222222221,1.8888888888888888,1947.0,16.0,145.0,0.0,0.0,5.777777777777778,0.1111111111111111,114.52941176470588,0.9411764705882353,8.529411764705882,0.0,1.8549836601307188,81.33374183006536,6.840686274509804,0.7352941176470589,0.5294117647058824,late_prime,00-0033908,Cooper Kupp,Seahawks,2025,3.0,2028.0,15000000.0,45000000.0,17500000.0,0.3888888888888889,3.0,69.0,2017.0,16.181948,WR
00-0033921,2024,REG,0.0,0,0.0,0,0,2.0,0,1,576.0,5,50,62,7,137.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.857142857142857,0.0,2.4285714285714284,1398.8571428571427,12.142857142857142,121.42857142857142,150.57142857142856,334.65714285714284,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,82.28571428571429,0.7142857142857143,7.142857142857143,8.857142857142858,19.685714285714287,0.4117647058823529,Chris Godwin,28.0,84.0,7,4,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,1,1103.0,5,104,142,0.0,0.0,38.0,1.0,1398.8571428571427,12.142857142857142,121.42857142857142,0.0,0.0,2.235294117647059,0.07142857142857142,82.28571428571429,0.7142857142857143,7.142857142857143,0.0,1.0885854341736694,72.37668067226892,6.489635854341737,0.7794117647058824,0.4117647058823529,prime,00-0033921,Chris Godwin,Buccaneers,2025,3.0,2028.0,22000000.0,66000000.0,44000000.0,0.6666666666666666,3.0,84.0,2017.0,23.733524,WR
00-0033955,2024,REG,0.0,0,0.0,0,0,261.0,4,55,27.0,0,9,12,14,63.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,261.0,4.0,55.0,27.0,0.0,9.0,12.0,63.800000000000004,0.0,0.0,0.0,0.0,0.0,18.642857142857142,0.2857142857142857,3.9285714285714284,1.9285714285714286,0.0,0.6428571428571429,0.8571428571428571,4.557142857142858,0.8235294117647058,Jeremy McNichols,28.0,162.0,7,2,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,261.0,4,240.0,1,28,38,0.0,0.0,261.0,4.0,240.0,1.0,28.0,0.0,0.0,18.642857142857142,0.2857142857142857,18.46153846153846,0.07692307692307693,2.1538461538461537,0.0,15.321428571428571,10.195054945054943,1.3983516483516483,0.7941176470588235,0.7647058823529411,prime,00-0033955,Jeremy McNichols,Commanders,2026,1.0,2027.0,1487500.0,1487500.0,562500.0,0.37815126050420167,5.0,162.0,2017.0,1.4875,RB
00-0034270,2024,REG,0.0,0,0.0,0,0,0.0,0,1,449.0,4,51,72,16,121.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,449.0,4.0,51.0,72.0,121.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,28.0625,0.25,3.1875,4.5,7.61875,0.9411764705882353,Tyler Conklin,29.0,157.0,6,4,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0,621.0,4,61,87,0.0,0.0,3.0,0.0,621.0,4.0,61.0,0.0,0.0,0.17647058823529413,0.0,36.529411764705884,0.25,3.588235294117647,0.0,0.04411764705882353,32.986213235294116,3.4439338235294117,0.9852941176470589,0.9411764705882353,prime,00-0034270,Tyler Conklin,Lions,2026,1.0,2027.0,1300000.0,1300000.0,0.0,0.0,5.0,157.0,2018.0,1.3,TE
00-0034348,2024,REG,30.0,1,0.0,2,2,0.0,0,0,1081.0,8,81,135,16,240.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1081.0,8.0,81.0,135.0,240.3,1.875,0.0625,0.0,0.125,0.125,0.0,0.0,0.0,67.5625,0.5,5.0625,8.4375,15.01875,0.9411764705882353,Courtland Sutton,28.0,40.0,6,4,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1,5.0,0,1081.0,10,81,135,30.0,1.0,5.0,0.0,1081.0,10.0,81.0,1.875,0.0625,0.3333333333333333,0.0,67.5625,0.625,5.0625,0.7040441176470589,0.08333333333333333,54.18155637254902,4.107107843137255,0.9411764705882353,0.8823529411764706,prime,00-0034348,Courtland Sutton,Broncos,2025,4.0,2029.0,23000000.0,92000000.0,40000000.0,0.43478260869565216,2.0,40.0,2018.0,24.812321,WR
00-0034351,2024,REG,0.0,0,0.0,0,0,0.0,0,0,496.0,2,42,52,10,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.1999999999999,3.4,71.39999999999999,88.39999999999999,176.11999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.2,4.2,5.2,10.36,0.5882352941176471,Dallas Goedert,29.0,49.0,6,4,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,830.0,4,59,83,0.0,0.0,1.0,0.0,843.1999999999999,4.0,71.39999999999999,0.0,0.0,0.07142857142857142,0.0,58.5,0.26666666666666666,4.583333333333333,0.0,0.017857142857142856,51.429761904761904,4.182738095238095,0.75,0.5882352941176471,prime,00-0034351,Dallas Goedert,Eagles,2026,1.0,2027.0,7000000.0,7000000.0,7000000.0,1.0,2.0,49.0,2018.0,7.0,TE
00-0034383,2024,REG,0.0,0,0.0,0,0,0.0,0,0,532.0,2,53,85,17,118.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,2.0,53.0,85.0,118.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.294117647058822,0.11764705882352941,3.1176470588235294,5.0,6.952941176470588,1.0,Dalton Schultz,28.0,137.0,6,4,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,808.0,8,78,104,0.0,0.0,0.0,0.0,808.0,8.0,78.0,0.0,0.0,0.0,0.0,47.529411764705884,0.47058823529411764,4.588235294117647,0.0,0.0,39.90588235294118,3.859803921568627,0.9411764705882353,0.8823529411764706,prime,00-0034383,Dalton Schultz,Texans,2026,1.0,2027.0,12600000.0,12600000.0,17600000.0,1.0,4.0,137.0,2018.0,12.6,TE
00-0034386,2024,REG,0.0,0,0.0,0,0,0.0,0,0,289.0,2,22,32,15,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,2.0,22.0,32.0,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.266666666666666,0.13333333333333333,1.4666666666666666,2.1333333333333333,4.193333333333333,0.8823529411764706,Justin Watson,28.0,144.0,6,3,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,460.0,3,27,53,0.0,0.0,0.0,0.0,460.0,3.0,27.0,0.0,0.0,0.0,0.0,30.666666666666668,0.2,1.8,0.0,0.0,22.82091503267974,1.3830065359477122,0.9215686274509803,0.8823529411764706,prime,00-0034386,Justin Watson,Texans,2025,2.0,2027.0,2500000.0,5000000.0,3000000.0,0.6,5.0,144.0,2018.0,2.696991,WR
00-0034613,2024,REG,0.0,0,0.0,0,0,1.0,0,1,154.0,1,19,23,9,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,1.8888888888888888,290.88888888888886,1.8888888888888888,35.888888888888886,43.44444444444444,72.72222222222221,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,17.11111111111111,0.1111111111111111,2.111111111111111,2.5555555555555554,4.277777777777778,0.5294117647058824,Tanner Hudson,29.0,,6,3,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,352.0,1,39,50,0.0,0.0,1.8888888888888888,0.0,374.0,1.8888888888888888,39.0,0.0,0.0,0.1111111111111111,0.0,29.333333333333332,0.1111111111111111,3.25,0.0,0.037037037037037035,22.814814814814813,2.342592592592593,0.5294117647058824,0.35294117647058826,prime,00-0034613,Tanner Hudson,Bengals,2026,1.0,2027.0,1350000.0,1350000.0,50000.0,0.037037037037037035,,,2018.0,1.35,TE
00-0034753,2024,REG,0.0,0,0.0,0,0,5.0,0,4,673.0,11,55,69,17,188.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,673.0,11.0,55.0,69.0,188.8,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.23529411764705882,39.588235294117645,0.6470588235294118,3.235294117647059,4.0588235294117645,11.105882352941178,1.0,Mark Andrews,28.0,86.0,6,4,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0,1361.0,11,107,153,0.0,0.0,8.0,0.0,1361.0,11.0,107.0,0.0,0.0,0.5333333333333333,0.0,80.05882352941177,0.6470588235294118,6.294117647058823,0.0,0.2068627450980392,57.62843137254902,4.724019607843137,0.8676470588235294,0.5882352941176471,prime,00-0034753,Mark Andrews,Ravens,2025,3.0,2028.0,13089000.0,39267000.0,20944444.0,0.5333853872208215,3.0,86.0,2018.0,14.120368,TE
00-0034771,2024,REG,1530.0,9,9.0,228,146,106.0,1,25,0.0,0,0,0,8,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3251.25,19.125,19.125,484.5,310.25,225.25,2.125,53.125,0.0,0.0,0.0,0.0,203.575,191.25,1.125,1.125,28.5,18.25,13.25,0.125,3.125,0.0,0.0,0.0,0.0,11.975,0.47058823529411764,Mason Rudolph,29.0,76.0,6,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,9,106.0,1,0.0,0,0,0,3251.25,19.125,450.5,2.125,0.0,0.0,0.0,191.25,1.125,26.5,0.125,0.0,0.0,0.0,169.83333333333334,13.916666666666666,0.0,0.0,0.2745098039215686,0.11764705882352941,prime,00-0034771,Mason Rudolph,Steelers,2025,2.0,2027.0,3750000.0,7500000.0,3000000.0,0.4,3.0,76.0,2018.0,4.045487,QB
00-0034775,2024,REG,0.0,0,0.0,0,0,0.0,0,0,379.0,1,27,47,8,70.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.375,2.125,57.375,99.875,150.66250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.375,0.125,3.375,5.875,8.8625,0.47058823529411764,Christian Kirk,27.0,47.0,6,4,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,11.0,0,1108.0,8,84,133,33.0,0.0,11.0,0.0,1108.0,8.0,84.0,1.9411764705882353,0.0,0.6470588235294118,0.0,65.58333333333333,0.47058823529411764,4.9411764705882355,0.4644607843137255,0.4485294117647059,58.97487745098039,4.398897058823529,0.7941176470588236,0.47058823529411764,prime,00-0034775,Christian Kirk,49ers,2026,1.0,2027.0,3000000.0,3000000.0,2780000.0,0.9266666666666666,2.0,47.0,2018.0,3.0,WR
00-0034796,2024,REG,4172.0,41,4.0,474,316,915.0,4,139,0.0,0,0,0,17,430.38000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4172.0,41.0,4.0,474.0,316.0,915.0,4.0,139.0,0.0,0.0,0.0,0.0,430.38000000000005,245.41176470588235,2.411764705882353,0.23529411764705882,27.88235294117647,18.58823529411765,53.8235294117647,0.23529411764705882,8.176470588235293,0.0,0.0,0.0,0.0,25.316470588235298,1.0,Lamar Jackson,27.0,32.0,6,4,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4172.0,41,915.0,5,0.0,0,0,0,4172.0,41.0,915.0,5.0,0.0,0.0,0.0,245.41176470588235,2.411764705882353,63.916666666666664,0.3125,0.0,0.0,0.0,225.57169117647058,58.17984068627451,0.0,0.0,0.8382352941176471,0.7058823529411765,prime,00-0034796,Lamar Jackson,Ravens,2023,5.0,2028.0,52000000.0,260000000.0,135000000.0,0.5192307692307693,1.0,32.0,2018.0,69.672598,QB
00-0034798,2024,REG,0.0,0,0.0,0,0,0.0,0,0,53.0,0,9,17,13,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,9.0,17.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076923076923077,0.0,0.6923076923076923,1.3076923076923077,1.1,0.7647058823529411,Durham Smythe,29.0,123.0,6,4,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,366.0,1,35,43,0.0,0.0,3.0,1.0,366.0,1.0,35.0,0.0,0.0,0.2,0.08333333333333333,28.153846153846153,0.08333333333333333,2.6923076923076925,0.0,0.07083333333333333,16.69519230769231,1.725320512820513,0.7794117647058824,0.7058823529411765,prime,00-0034798,Durham Smythe,Ravens,2026,1.0,2027.0,3000000.0,3000000.0,2000000.0,0.6666666666666666,4.0,123.0,2018.0,3.0,TE
00-0034827,2024,REG,0.0,0,0.0,1,0,75.0,0,14,966.0,6,98,140,17,238.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,14.0,966.0,6.0,98.0,140.0,238.1,0.0,0.0,0.0,0.058823529411764705,0.0,4.411764705882353,0.0,0.8235294117647058,56.8235294117647,0.35294117647058826,5.764705882352941,8.235294117647058,14.005882352941176,1.0,DJ Moore,27.0,24.0,6,4,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,1,1364.0,8,98,163,0.0,0.0,75.0,1.0,1364.0,8.0,98.0,0.0,0.0,4.411764705882353,0.058823529411764705,80.23529411764706,0.47058823529411764,5.764705882352941,0.0,2.897058823529412,64.33823529411765,5.147058823529412,1.0,1.0,prime,00-0034827,D.J. Moore,CHI/BUF,2024,4.0,2028.0,27500000.0,110000000.0,43650000.0,0.3968181818181818,1.0,24.0,2018.0,32.43148,WR
00-0034829,2024,REG,0.0,0,0.0,0,0,0.0,0,0,665.0,2,65,83,16,141.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,2.0,65.0,83.0,141.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5625,0.125,4.0625,5.1875,8.84375,0.9411764705882353,Mike Gesicki,28.0,42.0,6,4,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,780.0,5,73,112,0.0,0.0,0.0,0.0,780.0,5.0,73.0,0.0,0.0,0.0,0.0,45.88235294117647,0.29411764705882354,4.294117647058823,0.0,0.0,31.25140931372549,3.0430759803921568,0.9558823529411764,0.8823529411764706,prime,00-0034829,Mike Gesicki,Bengals,2025,3.0,2028.0,8500000.0,25500000.0,6500000.0,0.2549019607843137,2.0,42.0,2018.0,9.169771,TE
00-0034837,2024,REG,0.0,0,0.0,0,0,55.0,1,8,1017.0,4,64,120,17,199.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,8.0,1017.0,4.0,64.0,120.0,199.20000000000002,0.0,0.0,0.0,0.0,0.0,3.235294117647059,0.058823529411764705,0.47058823529411764,59.8235294117647,0.23529411764705882,3.764705882352941,7.0588235294117645,11.71764705882353,1.0,Calvin Ridley,29.0,26.0,6,3,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,1,1017.0,8,76,136,0.0,0.0,55.0,1.0,1017.0,8.0,105.39999999999999,0.0,0.0,3.235294117647059,0.058823529411764705,59.8235294117647,0.47058823529411764,6.2,0.0,1.5294117647058822,58.59607843137255,4.811764705882353,0.7647058823529411,0.29411764705882354,prime,00-0034837,Calvin Ridley,Titans,2026,2.0,2028.0,17625000.0,35250000.0,12490000.0,0.35432624113475175,1.0,26.0,2018.0,17.625,WR
